itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-variant:source-doc-00792-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2018:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:240,No. of New Children Referred Going Forward From Fostering to Adoption 2018,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00793-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2019:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:241,No. of New Children Referred Going Forward From Fostering to Adoption 2019,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00794-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2020:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:242,No. of New Children Referred Going Forward From Fostering to Adoption 2020,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00795-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2021:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:243,No. of New Children Referred Going Forward From Fostering to Adoption 2021,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00796-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2022:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:244,No. of New Children Referred Going Forward From Fostering to Adoption 2022,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00797-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2023:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:245,No. of New Children Referred Going Forward From Fostering to Adoption 2023,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00798-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2024:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:246,No. of New Children Referred Going Forward From Fostering to Adoption 2024,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00799-no-of-new-children-referred-going-forward-from-fostering-to-adoption-2025:review-parent-no-of-new-children-referred-going-forward-from-fostering-to-adoption:247,No. of New Children Referred Going Forward From Fostering to Adoption 2025,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00800-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2016:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:248,No. of Open Cases On Hand / Brought Forward at Start of Month 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00801-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2017:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:249,No. of Open Cases On Hand / Brought Forward at Start of Month 2017,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00802-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2018:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:250,No. of Open Cases On Hand / Brought Forward at Start of Month 2018,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00803-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2019:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:251,No. of Open Cases On Hand / Brought Forward at Start of Month 2019,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00804-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2020:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:252,No. of Open Cases On Hand / Brought Forward at Start of Month 2020,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00805-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2021:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:253,No. of Open Cases On Hand / Brought Forward at Start of Month 2021,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00806-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2022:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:254,No. of Open Cases On Hand / Brought Forward at Start of Month 2022,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00807-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2023:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:255,No. of Open Cases On Hand / Brought Forward at Start of Month 2023,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00808-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2024:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:256,No. of Open Cases On Hand / Brought Forward at Start of Month 2024,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00809-no-of-open-cases-on-hand-brought-forward-at-start-of-month-2025:review-parent-no-of-open-cases-on-hand-brought-forward-at-start-of-month:257,No. of Open Cases On Hand / Brought Forward at Start of Month 2025,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06047-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:702,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06048-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:703,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2017,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06049-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:704,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2018,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06050-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:705,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2019,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06051-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:706,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2020,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06052-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:707,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2021,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06053-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:708,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2022,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06054-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:709,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2023,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06055-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:710,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2024,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06056-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support-2:review-parent-no-of-other-court-cases-where-educational-welfare-officers-attended-in-support:711,No. of Other Court Cases where Educational Welfare Officers Attended in Support 2025,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03545-northern-ireland-capital-value-bands-april-2016:database-map-glpr-2022-04:395,Northern Ireland Capital Value Bands,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03548-https-www-nisra-gov-uk-statistics-deprivation:browse-map-nra:396,Northern Ireland Multiple Deprivation Measure 2010,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03549-northern-ireland-net-migration:database-map-census-grid-2021:397,Northern Ireland Net Migration,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03550-northern-ireland-new-dwelling-completions:database-map-glpr-2020-03:398,Northern Ireland New Dwelling Completions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03551-northern-ireland-new-dwelling-starts:database-map-glpr-2020-03:399,Northern Ireland New Dwelling Starts,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00417-northern-ireland-planning-statistics-annual-dataset:database-map-dfi-border-crossings-2018-lines:184,Northern Ireland planning statistics annual dataset,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00747-northern-ireland-traffic-count-data:database-map-dfi-pedestrian-crossings:211,Northern Ireland Traffic Count Data,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00031-number-of-planning-decisions-by-area-2010-2012:browse-map-roi-national-planning-applications:19,Number of planning decisions by area 2010-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00290-open-data-policy:browse-map-roi-national-planning-applications:136,Open Data Policy,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03554-opendatani-website-statistics-data:browse-source-map-source-wq-rwq-ammonia:400,OpenDataNI Website Statistics Data,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00724-osni-open-data-river-basin-lidar-2004-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:202,OSNI Open Data: River Basin LIDAR 2004 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00725-osni-open-data-river-basin-lidar-2007-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:203,OSNI Open Data: River Basin LIDAR 2007 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00726-osni-open-data-river-basin-lidar-2008-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:204,OSNI Open Data: River Basin LIDAR 2008 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00727-osni-open-data-river-basin-lidar-2009-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:205,OSNI Open Data: River Basin LIDAR 2009 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00728-osni-open-data-river-basin-lidar-2010-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:206,OSNI Open Data: River Basin LIDAR 2010 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00729-osni-open-data-river-basin-lidar-2013-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:207,OSNI Open Data: River Basin LIDAR 2013 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00730-osni-open-data-river-basin-lidar-2014-dtms-and-dsms:review-parent-osni-open-data-river-basin-lidar-dtms-and-dsms:208,OSNI Open Data: River Basin LIDAR 2014 - DTMs and DSMs,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-03075-parking-tag-dlrcc:database-map-dlr-parking-meters:352,Parking Tag Information DLR,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06105-parking-tag-weekly-reports:database-map-dcc-parking-meters-location-tariffs-and-zones-in-dublin-city:712,Parking Tag Weekly Reports DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00032-part-v-planning-and-development-output-by-area:browse-map-roi-national-planning-applications:20,Part V Planning and Development output by area,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00033-part-v-planning-and-development-output-by-year:browse-map-roi-national-planning-applications:21,Part V Planning and Development output by year,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06106-pedestrian-footfall:browse-map-dcc-pedestrian-and-cycle-counter-api-for-dublin-region:713,Pedestrian Footfall DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00034-percentages-for-planning-applications-by-area-and-by-type-in-2012:browse-map-roi-national-planning-applications:22,Percentages for planning applications by area and by type in 2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00035-percentages-for-planning-applications-by-type-of-application-2002-2012:browse-map-roi-national-planning-applications:23,Percentages for planning applications by type of application 2002-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00007-planning-applications-2009-by-county-and-city:browse-map-roi-national-planning-applications:3,Planning Applications 2009 by County and City,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00036-planning-applications-2009-decisions:browse-map-roi-national-planning-applications:24,Planning Applications 2009 Decisions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00008-planning-applications-2010-by-county-and-city:browse-map-roi-national-planning-applications:4,Planning Applications 2010 by County and City,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00037-planning-applications-2010-decisions:browse-map-roi-national-planning-applications:25,Planning Applications 2010 Decisions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00009-planning-applications-2011-by-county-and-city:browse-map-roi-national-planning-applications:5,Planning Applications 2011 by County and City,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00038-planning-applications-2011-decisions:browse-map-roi-national-planning-applications:26,Planning Applications 2011 Decisions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00010-planning-applications-2012-by-county-and-city:browse-map-roi-national-planning-applications:6,Planning Applications 2012 by County and City,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00039-planning-applications-2012-decisions:browse-map-roi-national-planning-applications:27,Planning Applications 2012 Decisions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00040-planning-applications-2013-decisions:browse-map-roi-national-planning-applications:28,Planning Applications 2013 Decisions,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00041-planning-applications-and-refusals-1992-2014:browse-map-roi-national-planning-applications:29,Planning Applications and Refusals 1992- 2014,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00043-planning-applications-by-class-of-development-2002-2012:browse-map-roi-national-planning-applications:30,Planning applications by class of development 2002-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00044-planning-applications-deferred-1995-2012:browse-map-roi-national-planning-applications:31,Planning Applications Deferred 1995-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00045-planning-applications-deferred-by-area-2011-and-2012:browse-map-roi-national-planning-applications:32,Planning applications deferred by area 2011 and 2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00051-planning-applications-decisions-and-refusals-1995-2012:browse-map-roi-national-planning-applications:33,"Planning applications, decisions and refusals 1995-2012",approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00052-planning-decisions-and-appeals-1995-2012:browse-map-roi-national-planning-applications:34,Planning decisions and appeals 1995-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00053-planning-decisions-and-appeals-in-2012-by-area:browse-map-roi-national-planning-applications:35,Planning decisions and appeals in 2012 by area,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00054-planning-decisions-by-type-of-application-1995-2012:browse-map-roi-national-planning-applications:36,Planning decisions by type of application 1995-2012,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-00055-planning-decisions-in-2012-where-decision-differs-by-class-of-development:browse-map-roi-national-planning-applications:37,"Planning decisions in 2012 where decision differs , by class of development",approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06112-pmq78-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq78-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:714,PMQ78 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06112-pmq78-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq78-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:715,PMQ78 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06114-pmq79-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq79-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:716,PMQ79 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06114-pmq79-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq79-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:717,PMQ79 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06116-pmq80-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq80-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:718,PMQ80 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06116-pmq80-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq80-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:719,PMQ80 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06118-pmq81-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq81-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:720,PMQ81 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06118-pmq81-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-havi:review-parent-pmq81-persons-in-employment-ilo-aged-20-to-69-years-with-no-pension-classified-by-main-reason-for-not-having-a-pension:721,PMQ81 - Persons in employment (ILO) aged 20 to 69 years with no pension classified by main reason for not having a pension,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06121-pmq82-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq82-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:722,PMQ82 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06121-pmq82-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq82-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:723,PMQ82 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06124-pmq83-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq83-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:724,PMQ83 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06124-pmq83-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq83-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:725,PMQ83 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06127-pmq84-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq84-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:726,PMQ84 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06127-pmq84-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq84-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:727,PMQ84 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06130-pmq85-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq85-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:728,PMQ85 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06130-pmq85-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq85-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:729,PMQ85 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-variant:source-doc-06133-pmq86-o-69-years-without-a-pension-classified-by-expected-main-source-of-income-:review-parent-pmq86-persons-in-employment-ilo-aged-20-to-69-years-without-a-pension-classified-by-expected-main-source-of-income-on-retirement:730,PMQ86 - Persons in employment (ILO) aged 20 to 69 years without a pension classified by expected main source of income on retirement,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
