id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-national-statutory-boundaries-20191:00012,13,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas - National Statutory Boundaries - 2019,Administrative Areas - National Statutory Boundaries - 2019,administrative-areas-national-statutory-boundaries-20191,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-20191,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-20191,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas - National Statutory Boundaries - 2019 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-20191 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-national-statutory-boundaries-2019-generalised-20m1:00013,14,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas - National Statutory Boundaries - 2019 - Generalised 20m,Administrative Areas - National Statutory Boundaries - 2019 - Generalised 20m,administrative-areas-national-statutory-boundaries-2019-generalised-20m1,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-2019-generalised-20m1,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-2019-generalised-20m1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas - National Statutory Boundaries - 2019 - Generalised 20m | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-national-statutory-boundaries-2019-generalised-20m1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-100m-national-statutory-boundaries-20151:00014,15,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas Generalised 100m - National Statutory Boundaries - 2015,Administrative Areas Generalised 100m - National Statutory Boundaries - 2015,administrative-areas-generalised-100m-national-statutory-boundaries-20151,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-generalised-100m-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-generalised-100m-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas Generalised 100m - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-generalised-100m-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-20m-national-statutory-boundaries-20151:00015,16,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas Generalised 20m - National Statutory Boundaries - 2015,Administrative Areas Generalised 20m - National Statutory Boundaries - 2015,administrative-areas-generalised-20m-national-statutory-boundaries-20151,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-generalised-20m-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-generalised-20m-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas Generalised 20m - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-generalised-20m-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-50m-national-statutory-boundaries-20151:00016,17,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas Generalised 50m - National Statutory Boundaries - 2015,Administrative Areas Generalised 50m - National Statutory Boundaries - 2015,administrative-areas-generalised-50m-national-statutory-boundaries-20151,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-generalised-50m-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-generalised-50m-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas Generalised 50m - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-generalised-50m-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-ungeneralised-national-statutory-boundaries-20151:00017,18,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Administrative Areas Ungeneralised - National Statutory Boundaries - 2015,Administrative Areas Ungeneralised - National Statutory Boundaries - 2015,administrative-areas-ungeneralised-national-statutory-boundaries-20151,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/administrative-areas-ungeneralised-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas-ungeneralised-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Administrative Areas Ungeneralised - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas-ungeneralised-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-placenames-gazetteer1:00018,19,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Baronies - National Placenames Gazetteer,Baronies - National Placenames Gazetteer,baronies-national-placenames-gazetteer1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/baronies-national-placenames-gazetteer1,https://web.archive.org/web/*/https://data.gov.ie/dataset/baronies-national-placenames-gazetteer1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Baronies - National Placenames Gazetteer | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/baronies-national-placenames-gazetteer1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-20191:00019,20,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Baronies - National Statutory Boundaries - 2019,Baronies - National Statutory Boundaries - 2019,baronies-national-statutory-boundaries-20191,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/baronies-national-statutory-boundaries-20191,https://web.archive.org/web/*/https://data.gov.ie/dataset/baronies-national-statutory-boundaries-20191,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Baronies - National Statutory Boundaries - 2019 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/baronies-national-statutory-boundaries-20191 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-2019-generalised-20m1:00020,21,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Baronies - National Statutory Boundaries - 2019 - Generalised 20m,Baronies - National Statutory Boundaries - 2019 - Generalised 20m,baronies-national-statutory-boundaries-2019-generalised-20m1,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/baronies-national-statutory-boundaries-2019-generalised-20m1,https://web.archive.org/web/*/https://data.gov.ie/dataset/baronies-national-statutory-boundaries-2019-generalised-20m1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Baronies - National Statutory Boundaries - 2019 - Generalised 20m | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/baronies-national-statutory-boundaries-2019-generalised-20m1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-ungeneralised-20241:00021,22,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Baronies - National Statutory Boundaries - Ungeneralised - 2024,Baronies - National Statutory Boundaries - Ungeneralised - 2024,baronies-national-statutory-boundaries-ungeneralised-20241,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-20241,https://web.archive.org/web/*/https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-20241,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Baronies - National Statutory Boundaries - Ungeneralised - 2024 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-20241 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-ungeneralised-2026:00022,23,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Baronies - National Statutory Boundaries - Ungeneralised 2026,Baronies - National Statutory Boundaries - Ungeneralised 2026,baronies-national-statutory-boundaries-ungeneralised-2026,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-2026,https://web.archive.org/web/*/https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-2026,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Baronies - National Statutory Boundaries - Ungeneralised 2026 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/baronies-national-statutory-boundaries-ungeneralised-2026 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241:00023,24,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Civil Parishes (Urban Areas) - National Statutory Boundaries - Ungeneralised - 2024,Civil Parishes (Urban Areas) - National Statutory Boundaries - Ungeneralised - 2024,civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241,https://web.archive.org/web/*/https://data.gov.ie/dataset/civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | geography-crosswalk-and-versioning: needs exact geography crosswalk | large-or-special-format-review: size/format decision remains before runtime publication,3,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Civil Parishes (Urban Areas) - National Statutory Boundaries - Ungeneralised - 2024 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
