id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:5-local-authority-planning-property-open-data-layers:development-plan-2022-2028-boundary-plan-areas-dlr:00102,103,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Dún Laoghaire-Rathdown County Council,spatial,Development Plan 2022-2028 - Boundary Plan Areas DLR,Development Plan 2022-2028 - Boundary Plan Areas DLR,development-plan-2022-2028-boundary-plan-areas-dlr,Northern Ireland,boundary,features,CSV|GEOJSON|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/development-plan-2022-2028-boundary-plan-areas-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/development-plan-2022-2028-boundary-plan-areas-dlr,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Dún Laoghaire-Rathdown County Council | Development Plan 2022-2028 - Boundary Plan Areas DLR | formats: CSV, GEOJSON, KML, ZIP | current URL: https://data.gov.ie/dataset/development-plan-2022-2028-boundary-plan-areas-dlr | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:fingal-county-boundary2:00105,106,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Fingal County Council,spatial,Fingal County Boundary,Fingal County Boundary,fingal-county-boundary2,Ireland / unspecified,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/fingal-county-boundary2,https://web.archive.org/web/*/https://data.gov.ie/dataset/fingal-county-boundary2,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Fingal County Council | Fingal County Boundary | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/fingal-county-boundary2 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:galway-transportation-and-planning-study-area:00106,107,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Galway County Council,spatial,Galway Transportation and Planning Study Area,Galway Transportation and Planning Study Area,galway-transportation-and-planning-study-area,Republic of Ireland,planning-property,road features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/galway-transportation-and-planning-study-area,https://web.archive.org/web/*/https://data.gov.ie/dataset/galway-transportation-and-planning-study-area,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Galway County Council | Galway Transportation and Planning Study Area | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/galway-transportation-and-planning-study-area | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:glenveagh-national-park-boundary-map:00107,108,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Glenveagh National Park Boundary Map,Glenveagh National Park Boundary Map,glenveagh-national-park-boundary-map,Ireland / unspecified,boundary,features,ESRI REST|PDF|SHP / ZIP|WFS,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/glenveagh-national-park-boundary-map,https://web.archive.org/web/*/https://data.gov.ie/dataset/glenveagh-national-park-boundary-map,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Glenveagh National Park Boundary Map | formats: ESRI REST, PDF, SHP / ZIP, WFS | current URL: https://data.gov.ie/dataset/glenveagh-national-park-boundary-map | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026:00108,109,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Wicklow County Council,spatial,Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026),Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026),greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,Ireland / unspecified,boundary,features,"CSV|CSV, SHAPEFILE, FILE GEODATABASE, GEOJSON AND KML|ESRI REST SERVICE|GEOJSON|KMZ|SHAPEFILES",true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,https://web.archive.org/web/*/https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | Large/special format: requires download-only vs derived-runtime decision.,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Interactive map if dedupe passes and size/geometry is suitable; otherwise source/download record.,"Wicklow County Council | Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026) | formats: CSV, CSV, SHAPEFILE, FILE GEODATABASE, GEOJSON AND KML, ESRI REST SERVICE, GEOJSON, KMZ, SHAPEFILES | current URL: https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:habitat-and-management-data-collation-and-collection-on-callows-and-floodplain-grasslands:00109,110,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Habitat and management data collation and collection on callows and floodplain grasslands,Habitat and management data collation and collection on callows and floodplain grasslands,habitat-and-management-data-collation-and-collection-on-callows-and-floodplain-grasslands,Ireland / unspecified,source-data,features,SHP / ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/habitat-and-management-data-collation-and-collection-on-callows-and-floodplain-grasslands,https://web.archive.org/web/*/https://data.gov.ie/dataset/habitat-and-management-data-collation-and-collection-on-callows-and-floodplain-grasslands,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Habitat and management data collation and collection on callows and floodplain grasslands | formats: SHP / ZIP | current URL: https://data.gov.ie/dataset/habitat-and-management-data-collation-and-collection-on-callows-and-floodplain-grasslands | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:high-status-objective-catchment-areas-hsoca-grant-scheme-eligible-maybe-eligible-ineligible-are1:00110,111,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,High Status Objective Catchment Areas (HSOCA) grant scheme eligible/Maybe eligible/ineligible areas,High Status Objective Catchment Areas (HSOCA) grant scheme eligible/Maybe eligible/ineligible areas,high-status-objective-catchment-areas-hsoca-grant-scheme-eligible-maybe-eligible-ineligible-are1,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/high-status-objective-catchment-areas-hsoca-grant-scheme-eligible-maybe-eligible-ineligible-are1,https://web.archive.org/web/*/https://data.gov.ie/dataset/high-status-objective-catchment-areas-hsoca-grant-scheme-eligible-maybe-eligible-ineligible-are1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | High Status Objective Catchment Areas (HSOCA) grant scheme eligible/Maybe eligible/ineligible areas | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/high-status-objective-catchment-areas-hsoca-grant-scheme-eligible-maybe-eligible-ineligible-are1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:killarney-national-park-boundary-map:00111,112,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Killarney National Park Boundary Map,Killarney National Park Boundary Map,killarney-national-park-boundary-map,Ireland / unspecified,boundary,features,ESRI REST|PDF|SHP / ZIP|WFS,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/killarney-national-park-boundary-map,https://web.archive.org/web/*/https://data.gov.ie/dataset/killarney-national-park-boundary-map,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Killarney National Park Boundary Map | formats: ESRI REST, PDF, SHP / ZIP, WFS | current URL: https://data.gov.ie/dataset/killarney-national-park-boundary-map | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:municipal-district-boundaries:00112,113,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Galway County Council,spatial,Municipal District Boundaries,Municipal District Boundaries,municipal-district-boundaries,Republic of Ireland,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/municipal-district-boundaries,https://web.archive.org/web/*/https://data.gov.ie/dataset/municipal-district-boundaries,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Galway County Council | Municipal District Boundaries | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/municipal-district-boundaries | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:national-planning-applications:00113,114,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,National Planning Applications,National Planning Applications,national-planning-applications,Ireland / unspecified,planning-property,features,ESRI REST|GEOJSON|RESTSERVICE,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/national-planning-applications,https://web.archive.org/web/*/https://data.gov.ie/dataset/national-planning-applications,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Interactive map if dedupe passes and size/geometry is suitable; otherwise source/download record.,"Department of Housing, Local Government and Heritage | National Planning Applications | formats: ESRI REST, GEOJSON, RESTSERVICE | current URL: https://data.gov.ie/dataset/national-planning-applications | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:national-survey-of-limestone-pavement-and-associated-habitats-in-ireland:00114,115,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,National Survey of Limestone Pavement and Associated Habitats in Ireland,National Survey of Limestone Pavement and Associated Habitats in Ireland,national-survey-of-limestone-pavement-and-associated-habitats-in-ireland,Republic of Ireland,source-data,features,SHP / ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/national-survey-of-limestone-pavement-and-associated-habitats-in-ireland,https://web.archive.org/web/*/https://data.gov.ie/dataset/national-survey-of-limestone-pavement-and-associated-habitats-in-ireland,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | National Survey of Limestone Pavement and Associated Habitats in Ireland | formats: SHP / ZIP | current URL: https://data.gov.ie/dataset/national-survey-of-limestone-pavement-and-associated-habitats-in-ireland | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:planning-application-boundaries-roscommon6:00115,116,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Roscommon County Council,spatial,Planning Application Boundaries - Roscommon,Planning Application Boundaries - Roscommon,planning-application-boundaries-roscommon6,Ireland / unspecified,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/planning-application-boundaries-roscommon6,https://web.archive.org/web/*/https://data.gov.ie/dataset/planning-application-boundaries-roscommon6,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Roscommon County Council | Planning Application Boundaries - Roscommon | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/planning-application-boundaries-roscommon6 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:planning-application-points5:00116,117,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Planning Application Points,Planning Application Points,planning-application-points5,Ireland / unspecified,planning-property,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/planning-application-points5,https://web.archive.org/web/*/https://data.gov.ie/dataset/planning-application-points5,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Planning Application Points | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/planning-application-points5 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
